286,2420
287,2269
288,2412
289,2519
290,2475
291,2574
292,2449
293,2420
294,2589
295,2732
296,2904
297,2530
298,2665
299,2600
300,2325
301,2731
302,2549
303,2810
304,2565
305,2644
306,2491
307,2809
308,2953
309,2799
310,2802
311,2551
312,2652
313,3123
314,2711
315,2667
316,2736
317,3288
318,2672
319,2810
320,2916
321,2868
322,3129
323,2751
324,3342
325,2644
326,3217
327,3147
328,2997
329,2761
330,3266
331,2779
332,2646
333,2864
334,2970
335,2697
336,3069
337,2974
338,3250
339,3221
340,3246
341,2914
342,3103
343,3227
344,3054
345,3294
346,2854
347,2832
348,3264
349,3404
350,3148
351,3299
352,3267
353,3379
354,3083
355,3232
356,3489
357,3196
358,3780
359,3378
360,3174
361,3260
362,3667
363,3360
364,3614
365,3311
366,3603
367,3982
368,3315
369,3093
370,3598
371,3190
372,4184
373,3434
374,3264
375,3549
376,3459
377,3075
378,3796
379,3152
380,3458
381,3499
382,3588
383,3517
384,3210
385,3450
386,3685
387,3662
388,3708
389,4294
390,3855
391,3288
392,3491
393,3976
394,3715
395,3488
396,3968
397,3901
398,3632
399,3438
400,4302
401,3722
402,3589
403,3570
404,3992
405,3915
406,4737
407,3910
408,3772
409,3798
410,3976
411,3983
412,4058
413,3596
414,3604
415,4044
416,3986
417,3471
418,4463
419,3646
420,4362
421,4424
422,3902
423,3784
424,3871
425,3747
426,4240
427,4235
428,4275
429,3768
430,3901
431,3802
432,3991
433,4335
434,4026
435,3943
436,3991
437,4212
438,4577
439,3964
440,4187
441,3829
442,4279
443,4273
444,3859
445,3917
446,4042
447,4173
448,4251
449,3982
450,3894
451,4126
452,4379
453,4590
454,4206
455,4710
456,4802
457,4574
458,4818
459,4400
460,4992
461,4249
462,4259
463,4500
464,4174
465,5496
466,4385
467,4085
468,4062
469,4241
470,4304
471,4209
472,4423
473,4667
474,4463
475,4447
476,4653
477,4279
478,4489
479,4377
480,4518
481,4516
482,5322
483,4381
484,4363
485,5156
486,4568
487,4892
488,5016
489,4961
490,4473
491,4657
492,4977
493,4757
494,5044
495,5158
496,4831
497,4627
498,4852
499,4717
500,5544
501,4500
502,4830
503,5008
504,4835
505,4984
506,4532
507,4953
508,5446
509,4860
510,4938
511,5241
512,4670
513,5928
514,4777
515,4695
516,5142
517,5023
518,4783
519,5085
520,4649
521,4947
522,5321
523,4935
524,5174
525,6065
526,4759
527,5443
528,4900
529,5268
530,4925
531,4830
532,5613
533,4766
534,5103
535,4952
536,5412
537,5480
538,5740
539,5531
540,5499
541,5641
542,5005
543,5426
544,5515
545,5454
546,5204
547,4964
548,5086
549,5239
550,5485
551,5987
552,5660
553,5485
554,5722
555,5802
556,5351
557,5361
558,5362
559,5584
560,5509
561,5453
562,5588
563,4968
564,5557
565,6057
566,5849
567,5852
568,6081
569,5368
570,5394
571,5718
572,5409
573,5983
574,5637
575,5706
576,5845
577,5516
578,5922
579,5443
580,5284
581,5660
582,5493
583,5350
584,5800
585,6056
586,5289
587,6498
588,5656
589,6257
590,6138
591,6109
592,5804
593,6329
594,5693
595,5913
596,5912
597,5690
598,6068
599,5838
600,5783
601,5963
602,5733
603,6311
604,6362
605,5706
606,6180
607,5995
608,5880
609,6507
610,6011
611,5862
612,5809
613,6526
614,6488
615,6739
616,6836
617,5661
618,5978
619,6511
620,6038
621,5779
622,7057
623,5939
624,5947
625,6460
626,6268
627,7088
628,6292
629,6210
630,6702
631,6317
632,6600
633,6026
634,6053
635,6389
636,6482
637,6690
638,6341
639,6634
640,5973
641,6845
642,6540
643,6121
644,6326
645,7491
646,6629
647,6541
648,6174
649,6175
650,6227
651,6460
652,6590
653,6183
654,6488
655,6308
656,7172
657,6902
658,7351
659,7372
660,6924
661,6477
662,6641
663,6402
664,8211
665,7196
666,7287
667,6377
668,6899
669,7411
670,6653
671,6541
672,7624
673,7340
674,6993
675,7736
676,7262
677,6962
678,7147
679,6765
680,8314
681,6746
682,8138
683,7277
684,8006
685,7321
686,6748
687,7345
688,7095
689,7015
690,7403
691,7585
692,7379
693,6702
694,7771
695,7289
696,7782
697,7501
698,7635
699,6766
700,7342
701,7372
702,7255
703,7149
704,7375
705,6807
706,7066
707,7359
708,7184
709,7704
710,7045
711,7740
712,7480
713,7382
714,8150
715,8174
716,8570
717,8408
718,7983
719,7749
720,7251
721,7037
722,7135
723,8083
724,7614
725,7675
726,9316
727,8598
728,7360
729,7494
730,8015
731,8076
732,7050
733,7933
734,8229
735,9129
736,8589
737,8704
738,6900
739,7466
740,7175
741,7128
742,7931
743,7086
744,7812
745,8337
746,7814
747,7594
748,8213
749,7786
750,8469
751,7620
752,7823
753,8128
754,7749
755,7588
756,7877
757,7562
758,8387
759,8880
760,7696
761,8089
762,8333
763,7936
764,8238
765,8066
766,7707
767,7713
768,7737
769,7941
770,8280
771,8263
772,8051
773,8027
774,8515
775,7826
776,7905
777,7903
778,9004
779,8367
780,9205
781,8271
782,7628
783,8536
784,7696
785,8348
786,7772
787,8886
788,8495
789,8500
790,8125
791,9105
792,7977
793,9118
794,8282
795,8008
796,7811
797,8491
798,8856
799,8655
800,9348
801,7883
802,9394
803,8429
804,8754
805,7937
806,8317
807,8774
808,8836
809,9564
810,8639
811,9017
812,8945
813,8125
814,8336
815,8097
816,8189
817,8630
818,9025
819,8866
820,9451
821,8296
822,8487
823,9068
824,9134
825,8183
826,8179
827,8738
828,8690
829,9129
830,8592
831,8699
832,9143
833,8718
834,9396
835,9039
836,9163
837,9453
838,9119
839,9469
840,8697
841,8988
842,8351
843,8506
844,9910
845,8988
846,8847
847,9270
848,8999
849,9070
850,8656
851,8450
852,8857
853,9051
854,9825
855,9739
856,10080
857,8963
858,9800
859,9723
860,9522
861,9334
862,8986
863,9190
864,10199
865,8382
866,8750
867,9519
868,10688
869,9259
870,9405
871,10149
872,10018
873,9765
874,9336
875,10294
876,10496
877,9378
878,10025
879,9378
880,9194
881,8791
882,10004
883,9843
884,9872
885,9319
886,9327
887,9765
888,9337
889,9264
890,9961
891,10028
892,10839
893,10028
894,10319
895,10361
896,9458
897,9504
898,10542
899,8855
900,10057
901,9204
902,10064
903,10367
904,9755
905,10178
906,9825
907,9996
908,9914
909,9899
910,9802
911,9594
912,10351
913,9830
914,10910
915,10368
916,10124
917,9270
918,9454
919,10961
920,10436
921,9351
922,9669
923,10787
924,10543
925,9818
926,10198
927,10913
928,10806
929,9511
930,10090
931,10161
932,11015
933,10615
934,10667
935,9643
936,9421
937,10742
938,9980
939,9883
940,11436
941,10966
942,10249
943,11910
944,10656
945,10446
946,10022
947,10581
948,11605
949,10725
950,10443
951,10433
952,10112
953,10422
954,11726
955,9928
956,10241
957,11978
958,12460
959,10120
960,9757
961,11063
962,9797
963,10583
964,10363
965,10277
966,10000
967,10559
